word,pos,cefr_int,cefr
bind,VERB,6,C
bind,VERB,6,C
blackmail,VERB,6,C
block,VERB,6,C
boast,VERB,6,C
carry,VERB,6,C
carry,VERB,6,C
chase,VERB,6,C
cloud,VERB,6,C
colour,VERB,6,C
begin,VERB,2,A
break,VERB,2,A
break,VERB,2,A
call,VERB,2,A
change,VERB,2,A
change,VERB,2,A
change,VERB,2,A
click,VERB,2,A
accept,VERB,3,B
agree,VERB,3,B
attack,VERB,3,B
bite,VERB,3,B
boil,VERB,3,B
break,VERB,3,B
burn,VERB,3,B
charge,VERB,3,B
check,VERB,3,B
alter,VERB,4,B
bend,VERB,4,B
benefit,VERB,4,B
blink,VERB,4,B
bother,VERB,4,B
bounce,VERB,4,B
break,VERB,4,B
burst,VERB,4,B
chew,VERB,4,B
chew,VERB,4,B
close,VERB,4,B
coach,VERB,4,B
collect,VERB,4,B
accelerate,VERB,5,C
accumulate,VERB,5,C
allow,VERB,5,C
applaud,VERB,5,C
bet,VERB,5,C
broaden,VERB,5,C
cater,VERB,5,C
arch,VERB,6,C
assemble,VERB,6,C
battle,VERB,6,C
beat,VERB,6,C
break,VERB,6,C
catch,VERB,6,C
circle,VERB,6,C
click,VERB,6,C
angel,NOUN,3,B
barman,NOUN,3,B
bomb,NOUN,3,B
chapel,NOUN,6,C
abuse,NOUN,4,B
abuse,NOUN,4,B
bombing,NOUN,4,B
abuse,NOUN,5,C
assault,NOUN,6,C
combat,NOUN,6,C
bribe,VERB,5,C
assault,VERB,6,C
combat,VERB,6,C
boiling,ADJ,4,B
bear,VERB,6,C
adjacent,ADJ,6,C
awesome,ADJ,2,A
big,ADJ,5,C
blue,ADJ,6,C
cast,VERB,6,C
acceptable,ADJ,3,B
capable,ADJ,4,B
available,ADJ,2,A
clinical,ADJ,5,C
alphabetical,ADJ,4,B
additional,ADJ,4,B
artificial,ADJ,4,B
beneficial,ADJ,4,B
chemical,ADJ,4,B
coastal,ADJ,4,B
artificial,ADJ,6,C
clinical,ADJ,6,C
arrogant,ADJ,4,B
animated,ADJ,3,B
addicted,ADJ,4,B
advanced,ADJ,2,A
advanced,ADJ,3,B
boiled,ADJ,2,A
canned,ADJ,4,B
bored,ADJ,1,A
amazed,ADJ,3,B
annoyed,ADJ,3,B
ashamed,ADJ,3,B
addicted,ADJ,4,B
amused,ADJ,4,B
astonished,ADJ,4,B
bad-tempered,ADJ,4,B
bothered,ADJ,4,B
animated,ADJ,6,C
closed,ADJ,6,C
adopted,ADJ,4,B
closed,ADJ,1,A
better,ADJ,1,A
better,ADJ,1,A
beautiful,ADJ,1,A
colourful,ADJ,3,B
beautiful,ADJ,1,A
careful,ADJ,2,A
cheerful,ADJ,3,B
cheerful,ADJ,4,B
artistic,ADJ,4,B
classic,ADJ,4,B
chronic,ADJ,6,C
basic,ADJ,3,B
basic,ADJ,3,B
basic,ADJ,3,B
authentic,ADJ,5,C
academic,ADJ,4,B
academic,ADJ,6,C
apologetic,ADJ,6,C
charismatic,ADJ,6,C
atomic,ADJ,4,B
automatic,ADJ,4,B
amazing,ADJ,2,A
amusing,ADJ,3,B
appalling,ADJ,5,C
appalling,ADJ,6,C
boring,ADJ,1,A
amazing,ADJ,3,B
annoying,ADJ,3,B
charming,ADJ,3,B
astonishing,ADJ,4,B
caring,ADJ,4,B
circulation,NOUN,6,C
circulation,NOUN,6,C
childish,ADJ,4,B
childish,ADJ,4,B
capitalist,ADJ,6,C
active,ADJ,5,C
attractive,ADJ,2,A
aggressive,ADJ,4,B
assertive,ADJ,6,C
careless,ADJ,3,B
actually,ADV,2,A
badly,ADV,2,A
badly,ADV,2,A
certainly,ADV,2,A
certainly,ADV,2,A
clearly,ADV,2,A
absolutely,ADV,3,B
actually,ADV,3,B
clearly,ADV,3,B
actually,ADV,4,B
admittedly,ADV,4,B
alternatively,ADV,4,B
apparently,ADV,4,B
apparently,ADV,4,B
basically,ADV,5,C
badly,ADV,2,A
approximately,ADV,3,B
adequately,ADV,4,B
badly,ADV,4,B
barely,ADV,4,B
brightly,ADV,4,B
beautifully,ADV,3,B
amazingly,ADV,3,B
angrily,ADV,3,B
bravely,ADV,3,B
aggressively,ADV,4,B
anxiously,ADV,4,B
boldly,ADV,4,B
brilliantly,ADV,4,B
calmly,ADV,4,B
carelessly,ADV,4,B
cheerfully,ADV,4,B
closely,ADV,4,B
automatically,ADV,4,B
arrangement,NOUN,3,B
anxious,ADJ,3,B
adventurous,ADJ,4,B
ambitious,ADJ,4,B
anxious,ADJ,4,B
cautious,ADJ,4,B
bloody,ADJ,4,B
chatty,ADJ,5,C
bulky,ADJ,5,C
cloudy,ADJ,2,A
chatty,ADJ,5,C
alcoholic,ADJ,3,B
alcoholic,ADJ,6,C
biological,ADJ,4,B
abstract,ADJ,4,B
band,NOUN,1,A
audience,NOUN,3,B
audience,NOUN,4,B
cast,NOUN,4,B
choir,NOUN,4,B
alright,ADJ,2,A
alive,ADJ,3,B
asleep,ADJ,3,B
awake,ADJ,3,B
blind,ADJ,3,B
bump,NOUN,5,C
casual,ADJ,3,B
brief,ADJ,3,B
absolute,ADJ,4,B
clichéd,ADJ,6,C
coherent,ADJ,6,C
anyway,ADV,2,A
anyway,ADV,2,A
back,ADV,2,A
anyway,ADV,3,B
besides,ADV,3,B
anyhow,ADV,4,B
anyhow,ADV,4,B
anyhow,ADV,4,B
anyhow,ADV,5,C
bracket,NOUN,4,B
ban,VERB,4,B
bad,ADJ,1,A
best,ADJ,1,A
big,ADJ,1,A
black,ADJ,1,A
blue,ADJ,1,A
brown,ADJ,1,A
clean,ADJ,1,A
close,ADJ,1,A
back,ADJ,2,A
bad,ADJ,2,A
big,ADJ,2,A
bright,ADJ,2,A
brilliant,ADJ,2,A
broken,ADJ,2,A
clear,ADJ,2,A
accurate,ADJ,3,B
ancient,ADJ,3,B
antique,ADJ,3,B
average,ADJ,3,B
awful,ADJ,3,B
bad,ADJ,3,B
bad,ADJ,3,B
blank,ADJ,3,B
bold,ADJ,3,B
brilliant,ADJ,3,B
broad,ADJ,3,B
clever,ADJ,3,B
absurd,ADJ,4,B
adequate,ADJ,4,B
adequate,ADJ,4,B
appropriate,ADJ,4,B
approximate,ADJ,4,B
average,ADJ,4,B
bare,ADJ,4,B
bizarre,ADJ,4,B
breathtaking,ADJ,4,B
circular,ADJ,4,B
abnormal,ADJ,5,C
average,ADJ,5,C
awesome,ADJ,6,C
bland,ADJ,6,C
bleak,ADJ,6,C
above,ADV,1,A
back,ADV,1,A
below,ADV,1,A
above,ADV,2,A
across,ADV,2,A
anywhere,ADV,2,A
around,ADV,2,A
away,ADV,2,A
apart,ADV,3,B
around,ADV,3,B
away,ADV,3,B
behind,ADV,3,B
below,ADV,3,B
alongside,ADV,5,C
beyond,ADV,5,C
bottom,NOUN,1,A
be,VERB,1,A
class,NOUN,1,A
bitter,ADJ,3,B
bland,ADJ,6,C
chip,NOUN,1,A
budget,ADJ,4,B
affluent,ADJ,5,C
bankrupt,ADJ,5,C
asset,NOUN,5,C
award,VERB,4,B
bid,VERB,6,C
calm,ADJ,3,B
clear,ADJ,3,B
arid,ADJ,6,C
bronze,NOUN,6,C
choice,NOUN,3,B
adapt,VERB,4,B
aged,ADJ,2,A
black,ADJ,2,A
blonde,ADJ,2,A
awkward,ADJ,6,C
clever,ADJ,1,A
afraid,ADJ,2,A
angry,ADJ,2,A
afraid,ADJ,3,B
bad,ADJ,3,B
brave,ADJ,3,B
brilliant,ADJ,3,B
calm,ADJ,3,B
certain,ADJ,3,B
cold,ADJ,3,B
aware,ADJ,4,B
bitter,ADJ,4,B
bitter,ADJ,4,B
bitter,ADJ,4,B
bold,ADJ,4,B
bright,ADJ,4,B
bright,ADJ,4,B
clumsy,ADJ,4,B
alert,ADJ,5,C
anti-social,ADJ,5,C
able,ADJ,6,C
abrupt,ADJ,6,C
affectionate,ADJ,6,C
blank,ADJ,6,C
blunt,ADJ,6,C
belief,NOUN,4,B
boost,NOUN,4,B
close,ADJ,2,A
close,ADJ,3,B
away,ADV,5,C
club,NOUN,3,B
broken,ADJ,2,A
bound,ADJ,5,C
abroad,ADV,3,B
aboard,ADV,5,C
busy,ADJ,2,A
busy,ADJ,2,A
chief,ADJ,4,B
casual,ADJ,6,C
board,NOUN,5,C
available,ADJ,2,A
breakable,ADJ,4,B
acceptable,ADJ,5,C
affordable,ADJ,5,C
changeable,ADJ,5,C
accountable,ADJ,6,C
attainable,ADJ,6,C
annual,ADJ,3,B
central,ADJ,3,B
accidental,ADJ,4,B
analytical,ADJ,5,C
bilingual,ADJ,5,C
brutal,ADJ,5,C
central,ADJ,5,C
central,ADJ,5,C
central,ADJ,6,C
classical,ADJ,6,C
closed,ADJ,1,A
abandoned,ADJ,4,B
abandoned,ADJ,4,B
armed,ADJ,4,B
balanced,ADJ,4,B
accepted,ADJ,5,C
acclaimed,ADJ,5,C
alleged,ADJ,5,C
biased,ADJ,5,C
allied,ADJ,6,C
broadminded,ADJ,6,C
better,ADV,2,A
colourful,ADJ,4,B
accessible,ADJ,4,B
accessible,ADJ,6,C
artistic,ADJ,4,B
athletic,ADJ,4,B
chaotic,ADJ,5,C
automatic,ADJ,6,C
automatic,ADJ,6,C
characteristic,ADJ,6,C
burning,ADJ,3,B
challenging,ADJ,3,B
alarming,ADJ,5,C
beginning,NOUN,2,A
aspiration,NOUN,6,C
activity,NOUN,2,A
active,ADJ,3,B
active,ADJ,3,B
active,ADJ,4,B
alternative,ADJ,4,B
alternative,ADJ,4,B
attractive,ADJ,4,B
addictive,ADJ,5,C
administrative,ADJ,5,C
aggressive,ADJ,5,C
abusive,ADJ,6,C
carefully,ADV,2,A
clearly,ADV,2,A
accurately,ADV,3,B
briefly,ADV,3,B
accidentally,ADV,4,B
actively,ADV,4,B
additionally,ADV,4,B
annually,ADV,4,B
appropriately,ADV,4,B
artificially,ADV,4,B
automatically,ADV,4,B
basically,ADV,4,B
casually,ADV,4,B
broadly,ADV,5,C
closely,ADV,5,C
closely,ADV,5,C
anchor,VERB,6,C
anchor,VERB,6,C
ambitious,ADJ,4,B
ambiguous,ADJ,6,C
analogous,ADJ,6,C
anonymous,ADJ,6,C
bossy,ADJ,4,B
cheeky,ADJ,4,B
bloody,ADJ,5,C
chilly,ADJ,5,C
bloody,ADJ,6,C
cheap,ADJ,1,A
cold,ADJ,1,A
adult,ADJ,2,A
alone,ADJ,2,A
alright,ADJ,2,A
alright,ADJ,2,A
busy,ADJ,2,A
clear,ADJ,2,A
absent,ADJ,3,B
alike,ADJ,3,B
alright,ADJ,3,B
bald,ADJ,3,B
bright,ADJ,3,B
certain,ADJ,3,B
certain,ADJ,3,B
clear,ADJ,3,B
abstract,ADJ,4,B
actual,ADJ,4,B
apparent,ADJ,4,B
awkward,ADJ,4,B
bad,ADJ,4,B
bare,ADJ,4,B
bitter,ADJ,4,B
casual,ADJ,4,B
chief,ADJ,4,B
close,ADJ,4,B
adult,ADJ,5,C
amateur,ADJ,5,C
ample,ADJ,5,C
anti-social,ADJ,5,C
apparent,ADJ,5,C
bad,ADJ,5,C
cheap,ADJ,5,C
civil,ADJ,5,C
clear,ADJ,5,C
close,ADJ,5,C
abrupt,ADJ,6,C
ahead,ADJ,6,C
alive,ADJ,6,C
alive,ADJ,6,C
alone,ADJ,6,C
arbitrary,ADJ,6,C
backward,ADJ,6,C
bare,ADJ,6,C
bare,ADJ,6,C
bleak,ADJ,6,C
blunt,ADJ,6,C
bronze,ADJ,6,C
bronze,ADJ,6,C
carefree,ADJ,6,C
circular,ADJ,6,C
clean,ADJ,6,C
close,ADJ,6,C
coherent,ADJ,6,C
about,ADV,1,A
again,ADV,1,A
also,ADV,1,A
always,ADV,1,A
a.m.,ADV,1,A
best,ADV,1,A
after,ADV,2,A
afterwards,ADV,2,A
again,ADV,2,A
ago,ADV,2,A
all,ADV,2,A
almost,ADV,2,A
already,ADV,2,A
always,ADV,2,A
always,ADV,2,A
anymore,ADV,2,A
anywhere,ADV,2,A
away,ADV,2,A
before,ADV,2,A
above,ADV,3,B
ahead,ADV,3,B
ahead,ADV,3,B
along,ADV,3,B
along,ADV,3,B
aloud,ADV,3,B
already,ADV,3,B
altogether,ADV,3,B
any,ADV,3,B
around,ADV,3,B
back,ADV,3,B
backwards,ADV,3,B
behind,ADV,3,B
besides,ADV,3,B
best,ADV,3,B
about,ADV,4,B
ahead,ADV,4,B
alike,ADV,4,B
alike,ADV,4,B
altogether,ADV,4,B
altogether,ADV,4,B
always,ADV,4,B
apart,ADV,4,B
apart,ADV,4,B
aside,ADV,4,B
aside,ADV,4,B
away,ADV,4,B
back,ADV,4,B
back,ADV,4,B
back,ADV,4,B
alongside,ADV,5,C
behind,ADV,5,C
between,ADV,5,C
between,ADV,5,C
above,ADV,6,C
abruptly,ADV,6,C
allegedly,ADV,6,C
around,ADV,6,C
away,ADV,6,C
below,ADV,6,C
beyond,ADV,6,C
bottom,NOUN,2,A
club,NOUN,2,A
choice,NOUN,3,B
choice,NOUN,3,B
club,NOUN,3,B
background,NOUN,4,B
balance,NOUN,4,B
character,NOUN,4,B
circumstance,NOUN,4,B
alert,NOUN,5,C
bronze,NOUN,5,C
bump,NOUN,5,C
army,NOUN,6,C
belief,NOUN,6,C
body,NOUN,6,C
bundle,NOUN,6,C
casualty,NOUN,6,C
casualty,NOUN,6,C
cheer,NOUN,6,C
closure,NOUN,6,C
accompany,VERB,3,B
affect,VERB,4,B
charge,VERB,4,B
alternate,VERB,5,C
bear,VERB,5,C
cast,VERB,6,C
channel,VERB,6,C
charm,VERB,6,C
close,VERB,6,C
coin,VERB,6,C
establishment,NOUN,5,C
contract,VERB,6,C
conclude,VERB,5,C
exam,NOUN,2,A
discipline,NOUN,6,C
expenditure,NOUN,6,C
ensure,VERB,4,B
descend,VERB,4,B
dad,NOUN,1,A
fancy,VERB,4,B
depart,VERB,3,B
duration,NOUN,5,C
elapse,VERB,6,C
excel,VERB,6,C
consume,VERB,4,B
comprise,VERB,5,C
comprise,VERB,5,C
desire,VERB,5,C
employ,VERB,5,C
engage,VERB,5,C
enhance,VERB,5,C
evaluate,VERB,5,C
facilitate,VERB,5,C
compromise,VERB,6,C
deem,VERB,6,C
disclose,VERB,6,C
endorse,VERB,6,C
enjoy,VERB,6,C
eradicate,VERB,6,C
erode,VERB,6,C
examine,VERB,6,C
exemplify,VERB,6,C
exercise,VERB,6,C
commence,VERB,6,C
crush,NOUN,6,C
dump,NOUN,6,C
devil,NOUN,6,C
disapproval,NOUN,5,C
dismissal,NOUN,5,C
dissatisfaction,NOUN,4,B
disability,NOUN,4,B
disagreement,NOUN,4,B
dishonesty,NOUN,4,B
disorder,NOUN,5,C
disagree,VERB,3,B
discourage,VERB,4,B
disrespect,NOUN,5,C
disgust,NOUN,6,C
disapprove,VERB,4,B
dislike,VERB,3,B
commercial,NOUN,4,B
criminal,NOUN,3,B
disposal,NOUN,4,B
conference,NOUN,3,B
confidence,NOUN,4,B
dancer,NOUN,2,A
examiner,NOUN,3,B
cooker,NOUN,2,A
dishwasher,NOUN,3,B
customer,NOUN,2,A
diver,NOUN,3,B
consumer,NOUN,4,B
defender,NOUN,4,B
counter,NOUN,6,C
computer,NOUN,1,A
farmer,NOUN,2,A
employer,NOUN,3,B
ending,NOUN,3,B
crossing,NOUN,3,B
farming,NOUN,3,B
composition,NOUN,4,B
edition,NOUN,4,B
composition,NOUN,6,C
composition,NOUN,6,C
exhibition,NOUN,3,B
condition,NOUN,4,B
complexion,NOUN,6,C
complication,NOUN,6,C
constitution,NOUN,6,C
examination,NOUN,4,B
construction,NOUN,4,B
definition,NOUN,4,B
expression,NOUN,4,B
communication,NOUN,3,B
conversation,NOUN,1,A
description,NOUN,3,B
discussion,NOUN,3,B
explanation,NOUN,3,B
confession,NOUN,4,B
confirmation,NOUN,4,B
expression,NOUN,4,B
conviction,NOUN,6,C
devastation,NOUN,6,C
examination,NOUN,2,A
construction,NOUN,4,B
concession,NOUN,6,C
depression,NOUN,6,C
conservation,NOUN,4,B
evolution,NOUN,4,B
decision,NOUN,3,B
cooperation,NOUN,4,B
contribution,NOUN,4,B
demonstration,NOUN,5,C
disposition,NOUN,6,C
determination,NOUN,4,B
exhaustion,NOUN,4,B
confusion,NOUN,4,B
constitution,NOUN,5,C
election,NOUN,3,B
competition,NOUN,2,A
division,NOUN,4,B
destination,NOUN,3,B
expedition,NOUN,3,B
connection,NOUN,4,B
congestion,NOUN,5,C
division,NOUN,4,B
competition,NOUN,4,B
criticism,NOUN,4,B
cyclist,NOUN,3,B
creativity,NOUN,4,B
curiosity,NOUN,4,B
community,NOUN,4,B
electricity,NOUN,2,A
entertainment,NOUN,3,B
encouragement,NOUN,4,B
development,NOUN,3,B
disappointment,NOUN,3,B
disappointment,NOUN,3,B
excitement,NOUN,3,B
enjoyment,NOUN,4,B
commitment,NOUN,4,B
embarrassment,NOUN,4,B
equipment,NOUN,3,B
employment,NOUN,3,B
consciousness,NOUN,4,B
eagerness,NOUN,4,B
coolness,NOUN,6,C
coolness,NOUN,6,C
escalator,NOUN,4,B
competitor,NOUN,3,B
director,NOUN,3,B
counsellor,NOUN,6,C
enquiry,NOUN,3,B
delivery,NOUN,3,B
discovery,NOUN,4,B
contraception,NOUN,6,C
extremist,NOUN,6,C
contraceptive,NOUN,6,C
cow,NOUN,1,A
dog,NOUN,1,A
dinosaur,NOUN,2,A
duck,NOUN,2,A
elephant,NOUN,2,A
creature,NOUN,3,B
dolphin,NOUN,3,B
donkey,NOUN,3,B
crocodile,NOUN,4,B
deer,NOUN,4,B
eagle,NOUN,4,B
egg,NOUN,4,B
cry,NOUN,6,C
comic,NOUN,2,A
concert,NOUN,2,A
dance,NOUN,2,A
drum,NOUN,2,A
disc,NOUN,3,B
display,NOUN,3,B
documentary,NOUN,3,B
display,NOUN,4,B
episode,NOUN,4,B
extra,NOUN,5,C
dance,NOUN,2,A
culture,NOUN,3,B
coverage,NOUN,5,C
comedy,NOUN,3,B
drama,NOUN,3,B
craft,NOUN,4,B
contents,NOUN,3,B
contents,NOUN,4,B
compose,VERB,4,B
conduct,VERB,4,B
ear,NOUN,1,A
eye,NOUN,1,A
face,NOUN,1,A
cough,NOUN,3,B
cut,NOUN,3,B
diet,NOUN,3,B
elbow,NOUN,3,B
cure,NOUN,4,B
dose,NOUN,4,B
drug,NOUN,4,B
drug,NOUN,4,B
eyebrow,NOUN,4,B
eyelid,NOUN,4,B
corpse,NOUN,6,C
disc,NOUN,6,C
donor,NOUN,6,C
eyesight,NOUN,4,B
digestion,NOUN,5,C
diarrhoea,NOUN,6,C
disease,NOUN,3,B
earache,NOUN,3,B
deodorant,NOUN,5,C
diagnosis,NOUN,6,C
do,VERB,2,A
faint,VERB,4,B
cut,VERB,3,B
cure,VERB,4,B
digest,VERB,5,C
diagnose,VERB,6,C
develop,VERB,4,B
conceive,VERB,6,C
dress,NOUN,1,A
earring,NOUN,2,A
dress,NOUN,4,B
costume,NOUN,4,B
dress,VERB,3,B
cross,NOUN,1,A
document,NOUN,2,A
envelope,NOUN,2,A
comma,NOUN,3,B
comment,NOUN,3,B
consonant,NOUN,3,B
cry,NOUN,3,B
demand,NOUN,3,B
diagram,NOUN,3,B
entry,NOUN,3,B
excuse,NOUN,3,B
excuse,NOUN,3,B
command,NOUN,4,B
dash,NOUN,4,B
draft,NOUN,4,B
contact,NOUN,3,B
data,NOUN,4,B
complaint,NOUN,3,B
compromise,NOUN,4,B
defence,NOUN,4,B
emphasis,NOUN,4,B
dialect,NOUN,6,C
dialogue,NOUN,6,C
dispute,NOUN,6,C
directions,NOUN,2,A
complain,VERB,3,B
count,VERB,3,B
communicate,VERB,4,B
compromise,VERB,4,B
describe,VERB,2,A
discuss,VERB,2,A
convince,VERB,3,B
date,VERB,3,B
demand,VERB,3,B
encourage,VERB,3,B
encourage,VERB,3,B
excuse,VERB,3,B
confirm,VERB,4,B
defend,VERB,4,B
define,VERB,4,B
deny,VERB,4,B
emphasize,VERB,4,B
excuse,VERB,4,B
expose,VERB,4,B
express,VERB,4,B
condemn,VERB,6,C
explain,VERB,2,A
communicate,VERB,3,B
confirm,VERB,3,B
cry,VERB,3,B
comment,VERB,4,B
confess,VERB,4,B
decline,VERB,4,B
enquire,VERB,4,B
exclaim,VERB,6,C
crime,NOUN,3,B
crime,NOUN,3,B
custody,NOUN,6,C
court,NOUN,4,B
defend,VERB,5,C
convict,VERB,6,C
degree,NOUN,2,A
dozen,NOUN,3,B
drop,NOUN,3,B
extra,NOUN,3,B
curve,NOUN,4,B
diamond,NOUN,4,B
dimension,NOUN,4,B
disc,NOUN,4,B
fake,NOUN,6,C
cream,NOUN,2,A
depth,NOUN,3,B
distance,NOUN,3,B
degree,NOUN,4,B
couple,NOUN,3,B
drop,NOUN,4,B
extent,NOUN,4,B
drop,VERB,4,B
course,NOUN,1,A
dictionary,NOUN,1,A
diploma,NOUN,2,A
exercise,NOUN,2,A
curriculum,NOUN,3,B
degree,NOUN,3,B
exchange,NOUN,3,B
credit,NOUN,4,B
dissertation,NOUN,5,C
discipline,NOUN,4,B
do,VERB,1,A
fail,VERB,2,A
cup,NOUN,1,A
course,NOUN,2,A
dish,NOUN,2,A
dish,NOUN,2,A
date,NOUN,5,C
core,NOUN,6,C
dash,NOUN,6,C
cream,NOUN,2,A
corn,NOUN,3,B
dinner,NOUN,1,A
drink,NOUN,1,A
egg,NOUN,1,A
curry,NOUN,2,A
dessert,NOUN,2,A
drink,NOUN,2,A
courgette,NOUN,3,B
cucumber,NOUN,3,B
fat,NOUN,4,B
dice,VERB,6,C
desk,NOUN,1,A
door,NOUN,1,A
farm,NOUN,1,A
cupboard,NOUN,2,A
curtain,NOUN,2,A
drawer,NOUN,2,A
entrance,NOUN,2,A
exit,NOUN,2,A
cottage,NOUN,3,B
cushion,NOUN,3,B
dustbin,NOUN,3,B
duvet,NOUN,3,B
corridor,NOUN,4,B
estate,NOUN,4,B
doorway,NOUN,6,C
facilities,NOUN,3,B
dollar,NOUN,1,A
euro,NOUN,2,A
debit,NOUN,4,B
debt,NOUN,4,B
economy,NOUN,4,B
crash,NOUN,5,C
donor,NOUN,6,C
debt,NOUN,4,B
cover,NOUN,5,C
credit,NOUN,3,B
currency,NOUN,3,B
expense,NOUN,4,B
expenses,NOUN,5,C
crash,VERB,5,C
debit,VERB,4,B
compensate,VERB,5,C
cover,VERB,5,C
cover,VERB,5,C
continent,NOUN,3,B
district,NOUN,3,B
earthquake,NOUN,4,B
element,NOUN,4,B
countryside,NOUN,2,A
copper,NOUN,4,B
daylight,NOUN,4,B
earth,NOUN,4,B
coral,NOUN,6,C
desert,NOUN,2,A
dawn,NOUN,4,B
diamond,NOUN,4,B
earth,NOUN,3,B
erupt,VERB,6,C
erode,VERB,6,C
experiment,NOUN,3,B
estimate,NOUN,4,B
consumption,NOUN,5,C
effort,NOUN,3,B
exchange,NOUN,3,B
conflict,NOUN,4,B
escape,NOUN,5,C
dash,NOUN,4,B
fall,VERB,2,A
escape,VERB,3,B
cooperate,VERB,4,B
cope,VERB,4,B
crawl,VERB,4,B
dash,VERB,4,B
experiment,VERB,4,B
do,VERB,1,A
complete,VERB,2,A
complete,VERB,2,A
copy,VERB,2,A
cover,VERB,2,A
do,VERB,2,A
control,VERB,3,B
count,VERB,3,B
create,VERB,3,B
damage,VERB,3,B
decorate,VERB,3,B
defend,VERB,3,B
design,VERB,3,B
destroy,VERB,3,B
develop,VERB,3,B
discover,VERB,3,B
exchange,VERB,3,B
conduct,VERB,4,B
construct,VERB,4,B
control,VERB,4,B
copy,VERB,4,B
cut,VERB,4,B
demolish,VERB,4,B
deny,VERB,4,B
deprive,VERB,4,B
dip,VERB,4,B
disrupt,VERB,4,B
distinguish,VERB,4,B
distract,VERB,4,B
distribute,VERB,4,B
disturb,VERB,4,B
drag,VERB,4,B
drop,VERB,4,B
enable,VERB,4,B
estimate,VERB,4,B
examine,VERB,4,B
exploit,VERB,4,B
exploit,VERB,4,B
explore,VERB,4,B
extend,VERB,4,B
extract,VERB,4,B
consume,VERB,5,C
cross,VERB,2,A
cut,VERB,2,A
decide,VERB,2,A
delay,VERB,2,A
end,VERB,2,A
connect,VERB,3,B
continue,VERB,3,B
decorate,VERB,3,B
deliver,VERB,3,B
dig,VERB,3,B
divide,VERB,3,B
drop,VERB,3,B
explore,VERB,3,B
face,VERB,3,B
fasten,VERB,3,B
convert,VERB,4,B
copy,VERB,4,B
crack,VERB,4,B
distinguish,VERB,4,B
dominate,VERB,4,B
elegance,NOUN,5,C
cream,NOUN,3,B
dream,NOUN,3,B
experience,NOUN,3,B
coward,NOUN,4,B
extrovert,NOUN,5,C
fake,NOUN,6,C
fanatic,NOUN,6,C
experience,NOUN,3,B
comfort,NOUN,4,B
command,NOUN,4,B
courage,NOUN,4,B
courtesy,NOUN,4,B
credit,NOUN,4,B
despair,NOUN,4,B
disgrace,NOUN,4,B
enthusiasm,NOUN,4,B
envy,NOUN,4,B
faith,NOUN,4,B
fame,NOUN,4,B
control,NOUN,5,C
discipline,NOUN,5,C
distress,NOUN,5,C
drive,NOUN,5,C
enterprise,NOUN,5,C
dignity,NOUN,6,C
diplomacy,NOUN,6,C
empathy,NOUN,6,C
doubt,NOUN,3,B
concern,NOUN,4,B
concern,NOUN,4,B
cruelty,NOUN,4,B
delight,NOUN,4,B
depth,NOUN,4,B
desire,NOUN,4,B
emotion,NOUN,4,B
cry,VERB,2,A
enjoy,VERB,1,A
control,VERB,3,B
disappoint,VERB,3,B
experience,VERB,3,B
fancy,VERB,3,B
confuse,VERB,4,B
doubt,VERB,4,B
draw,VERB,4,B
endure,VERB,4,B
envy,VERB,4,B
face,VERB,4,B
corrupt,VERB,5,C
declaration,NOUN,5,C
deputy,NOUN,5,C
coup,NOUN,6,C
delegation,NOUN,6,C
defence,NOUN,5,C
diplomacy,NOUN,6,C
democracy,NOUN,4,B
control,VERB,4,B
daughter,NOUN,1,A
father,NOUN,1,A
cousin,NOUN,2,A
date,NOUN,3,B
enemy,NOUN,3,B
companion,NOUN,4,B
darling,NOUN,4,B
daughter-in-law,NOUN,4,B
father-in-law,NOUN,4,B
company,NOUN,4,B
culture,NOUN,3,B
divorce,NOUN,3,B
divorce,VERB,4,B
doll,NOUN,1,A
contest,NOUN,3,B
course,NOUN,3,B
court,NOUN,3,B
cup,NOUN,3,B
defeat,NOUN,3,B
dice,NOUN,6,C
cricket,NOUN,2,A
defence,NOUN,3,B
export,NOUN,4,B
eliminate,VERB,5,C
draw,VERB,5,C
DVD,NOUN,1,A
disk,NOUN,3,B
document,NOUN,3,B
download,NOUN,3,B
drive,NOUN,3,B
control,NOUN,4,B
cursor,NOUN,4,B
database,NOUN,4,B
desktop,NOUN,4,B
desktop,NOUN,4,B
device,NOUN,4,B
cookie,NOUN,6,C
dot,NOUN,3,B
data,NOUN,4,B
display,NOUN,3,B
failure,NOUN,4,B
crash,VERB,4,B
fail,VERB,4,B
equip,VERB,4,B
display,VERB,4,B
exit,NOUN,2,A
crash,NOUN,3,B
cruise,NOUN,3,B
crossroads,NOUN,4,B
cycle,NOUN,4,B
deck,NOUN,4,B
customs,NOUN,3,B
entry,NOUN,3,B
diesel,NOUN,5,C
departure,NOUN,3,B
cruise,VERB,4,B
commute,VERB,5,C
drop,VERB,5,C
divert,VERB,6,C
company,NOUN,2,A
day,NOUN,2,A
employee,NOUN,3,B
deadline,NOUN,4,B
deal,NOUN,4,B
counterpart,NOUN,5,C
enterprise,NOUN,5,C
executive,NOUN,5,C
developer,NOUN,6,C
duty,NOUN,4,B
dismissal,NOUN,5,C
disappearance,NOUN,4,B
distraction,NOUN,5,C
disruption,NOUN,5,C
distraction,NOUN,5,C
disadvantage,NOUN,3,B
discontent,NOUN,5,C
