Word,Synonyms
continued_aj,"['continuing', 'continuation', 'continuous', 'constant', 'continues', 'suite', 'ongoing', 'continue', 'sustained', 'result', 'pursued', 'persistent', 'remained', 'prosecuted', 'continual', 'followed', 'steady', 'resumed', 'further', 'maintained', 'permanent', 'following', 'persisted', 'persistence', 'on-going', 'cont', 'uninterrupted', 'lasted', 'add', 'pursuit', 'maintenance', 'wake', 'follow-up', 'wasel', 'follows', 'continuity', 'proceeded', 'continuously', 'kept', 'pursue', 'aftermath']"
continuing_aj,"['continuous', 'continued', 'continue', 'persistent', 'ongoing', 'constant', 'continues', 'permanent', 'sustained', 'continuation', 'persistence', 'continual', 'constants', 'steady', 'persisting', 'on-going', 'standing', 'continuously', 'pursuing', 'pursue', 'further', 'pursuit', 'lingering', 'continuity', 'incessant', 'consistent']"
continuous_aj,"['continuing', 'ongoing', 'continued', 'continues', 'constant', 'continual', 'uninterrupted', 'permanent', 'sustained', 'on-going', 'continuously', 'steady', 'persistent', 'lifelong', 'continue', 'consecutive', 'constants', 'constantly', 'continuity', 'standing', 'continually', 'fanfold', 'incessant', 'seamless', 'consistent', 'life-long']"
controversial_aj,"['contentious', 'disputed', 'contradictory', 'controversy', 'polemical', 'debatable', 'questionable', 'contested', 'divisive', 'conflicting', 'uncontroversial', 'dubious', 'disputable']"
convenient_aj,"['comfortable', 'commodus', 'practice', 'convenience', 'practical', 'facilitate', 'desirable', 'appropriate', 'easy', 'expedient', 'suitable', 'practices', 'user-friendly', 'useful', 'handy']"
conventional_aj,"['traditional', 'classical', 'classic', 'classics', 'treaty', 'treaty-based', 'mainstream', 'contractual', 'ordinary', 'fever', 'regular']"
convinced_aj,"['confident', 'persuaded', 'satisfied', 'sure', 'conviction', 'belief', 'certain', 'believed', 'convincing']"
cool_aj,"['cold', 'nice', 'fresh', 'sweet', 'cooling', 'fun', 'chill', 'super', 'cooi', 'great', 'awesome', 'groovy', 'calm', 'copasetic', 'copacetic', 'fraiche', '-cool', 'neat', 'coolio', 'hip', 'cooler', 'bad-ass', 'good', 'coolest']"
cooperative_aj,"['co-operative', 'cooperation', 'cooperatives', 'collaborative', 'co-op', 'coopérative', 'cooperativa', 'co-operatives', 'concerted', 'co-operation', 'collaboration', 'co-ops', 'cooperate', 'cooperativas']"
corporate_aj,"['departmental', 'ministerial', 'companies', 'business', 'enterprise', 'organizational', 'enterprises', 'corporations', 'company', 'institutional', 'integrated', 'societies', 'entrepreneurial', 'organisational', 'general', 'corporation', 'businesses', 'firms']"
correct_aj,"['rectify', 'right', 'proper', 'accurate', 'correcting', 'exact', 'remedy', 'correctly', 'redress', 'ok', 'good', 'true', 'appropriate', 'fix', 'correction', 'correctness', 'address', 'well-formed', 'fair', 'sound', 'adequate', 'corrects', 'corrected', 'precise', 'corrective', 'accuracy']"
crazy_aj,"['insane', 'mad', 'nuts', 'madman', 'madness', 'fool', 'lunatic', 'psycho', 'amazing', 'maniac', 'fou', 'screwy', 'loony', 'sick', 'foolish', 'wacky', 'crazed', 'insanity', 'loco', 'wild', 'kooky', 'wacko', 'demented', 'stir-crazy', 'hinky', 'nutty', 'brain-dead', 'screwball', 'folly', 'coot', 'barge', 'berserk', 'loca', 'senseless', 'wack', 'absurd', 'hysterical', 'silly', 'craze', '-crazy', 'craziness', 'stupid']"
created_aj,"['established', 'creates', 'creation', 'formed', 'generated', 'create', 'establishment', 'founded', 'developed', 'caused', 'built', 'designed', 'instituted', 'produced', 'introduced', 'inception', 'constituted']"
creative_aj,"['creativity', 'innovative', 'imaginative', 'creator', 'creators', 'creation', 'inventive', 'artistic', 'establishment']"
criminal_aj,"['penal', 'crime', 'criminals', 'pénale', 'criminal-law', 'felon', 'divisional', 'crimes', 'judicial', 'offence', 'pénales', 'offences', 'offenders', 'offender']"
critical_aj,"['crucial', 'essential', 'criticism', 'decisive', 'critique', 'vital', 'key', 'critic', 'criticisms', 'fundamental', 'critics', 'important', 'critiques', 'pivotal', 'indispensable', 'criticises', 'serious', 'core', 'basic', 'sensitive', 'major', 'critically', 'imperative', 'paramount', 'instrumental', 'determinants', 'significant', 'central']"
crucial_aj,"['critical', 'essential', 'decisive', 'vital', 'key', 'fundamental', 'important', 'pivotal', 'indispensable', 'imperative', 'central', 'paramount', 'basic', 'capital', 'instrumental', 'major', 'core', 'significant', 'determinant', 'necessary']"
cultural_aj,"['culture', 'culturally', 'culturelle', 'culturel', 'culturelles', 'culturels', 'cultures', 'culturales', 'culturali', 'culturais', 'cultivation', 'crop']"
curious_aj,"['strange', 'odd', 'inquisitive', 'nosey', 'curiosity', 'nosy', 'peculiar', 'bizarre', 'funny', 'weird', 'puzzling', 'intrigued', 'remarkable', 'interesting', 'interested']"
current_aj,"['present', 'existing', 'ongoing', 'currently', 'topical', 'present-day', 'today', 'prevailing', 'underway', 'actual', 'currents', 'contemporary', 'incumbent', 'up-to-date', 'on-going', 'common', 'routine', 'course', 'flow', 'presently', 'recent', 'quo', 'day-to-day', 'flows', 'day', 'updated', 'moment']"
daily_aj,"['day-to-day', 'everyday', 'journal', 'dailies', 'dili', 'day', 'newspaper', 'diario', 'valeur', 'ilbo', 'quotidien', 'diel', 'day-today', 'dayto-day', 'ribao', 'every-day', 'quotidienne', 'routine', 'diem', 'mainichi']"
damp_aj,"['wet', 'humid', 'moist', 'moisture', 'wetland', 'wet-type', 'humidity']"
dead_aj,"['death', 'deaths', 'died', 'die', 'killed', 'deceased', 'mort', 'dode', 'fatalities', 'penalty', 'casualties', 'gone', 'killing', 'kill', 'dying', '-dead', 'dies', 'mitt', 'goner', 'corpse', 'meta', 'lives']"
deadly_aj,"['lethal', 'fatal', 'mortal', 'murderous', 'bloody', 'killer', 'life-threatening', 'murderer', 'fatally', 'homicidal']"
deaf_aj,"['sourds', 'muffled', 'taub', 'deafness', 'deafened', 'thump', 'hearing-impaired']"
dear_aj,"['expensive', 'darling', 'honey', 'aziz', 'dearest', 'beloved', 'cher', 'sweetheart', 'al-aziz', 'azizi', 'sweetie', 'ladies', 'costly', 'dearly', 'baby', 'honourable', 'pricey', 'caro', 'esteemed', 'cherished', 'babe', 'estimated', 'dearie', 'hon', 'chers', 'cari', 'precious', 'sweet']"
decent_aj,"['dignified', 'worthy', 'respectable', 'proper', 'honest', 'digna', 'adequate', 'reasonable', 'fair', 'acceptable', 'humane', 'suitable', 'appropriate', 'good']"
decorative_aj,['ornamental']
deep_aj,"['profound', 'deeply', 'profoundly', 'grave', 'in-depth', 'root', 'depth', 'deep-seated', 'deep-rooted', 'thorough', 'serious', 'far-reaching', 'deepest', 'throat', 'great', 'sincere', 'heartfelt', 'depths', 'underlying', 'sham', 'strong', 'gravely', 'deep-sea', 'severe', 'shum', 'thoroughgoing', 'interstellar']"
deepening_aj,"['deepen', 'deepened', 'intensification', 'worsening', 'drilldown', 'strengthening', 'intensifying', 'in-depth', 'depth']"
defined_aj,"['defines', 'identified', 'define', 'definition', 'determined', 'set', 'specified', 'established', 'outlined', 'delineated', 'described', 'defining', 'definite', 'articulated', 'definitions', 'delimited', 'bounded']"
definite_aj,"['definitive', 'clear', 'specific', 'concrete', 'final', 'precise', 'defined', 'categorical', 'unequivocal', 'well-defined', 'firm']"
degenerate_aj,"['degenerated', 'geek', 'pervert']"
delicate_aj,"['sensitive', 'fragile', 'subtle', 'tricky', 'thorny', 'difficult', 'awkward', 'precarious', 'minute', 'vulnerable']"
delighted_aj,"['pleased', 'glad', 'happy', 'ravi', 'satisfied', 'welcome', 'thrilled', 'nice', 'charmed']"
democratic_aj,"['democracy', 'democrat', 'démocratique', 'démocratiques', 'congo', 'democrats', 'democrática', 'dprk', 'democrático', 'pdr', 'democratically', 'democratization', 'democractic', 'pro-democracy', 'démocratie', 'undemocratic']"
dependent_aj,"['dependant', 'dependents', 'dependants', '-dependent', 'addicted', 'reliant', 'dependence', 'dependency', 'subordinate', 'subsidiary', 'codependent', 'subsidiaries', 'daughter', 'tributary']"
depressed_aj,"['depressive', 'pressed', 'pisa', 'bummed', 'depression', 'despondent', 'depressor', 'disadvantaged', 'sunken']"
desirable_aj,"['advisable', 'undesirable', 'preferable', 'appropriate', 'convenient', 'desirability', 'expedient', 'desired', 'ideal', 'useful', 'welcome']"
desperate_aj,"['hopeless', 'despairing', 'dire', 'frantic', 'distraught', 'bereft', 'despair']"
destructive_aj,"['devastating', 'disastrous', 'subversive', 'damaging', 'destroyer', 'disruptive', 'destroyed', 'catastrophic', 'devastated', 'destruction', 'harmful', 'ruinous', 'detrimental', 'corrosive']"
detailed_aj,"['detail', 'comprehensive', 'thorough', 'in-depth', 'long-form', 'verbose', 'itemized', 'details', 'extensive', 'precise', 'granular', 'exhaustive', 'full', 'elaborate', 'specific', 'step-by-step', 'disaggregated', 'careful', 'line-by-line', 'elaborated', 'accurate', 'described']"
determined_aj,"['committed', 'specified', 'identified', 'decided', 'resolute', 'determine', 'defined', 'resolved', 'established', 'calculated', 'determines', 'fixed', 'decisive', 'determinate', 'set', 'determining', 'certain', 'measured', 'firm', 'solved', 'specific', 'found', 'concluded', 'particular', 'given', 'determination', 'ascertained', 'prepared', 'ruled', 'assessed']"
developed_aj,"['prepared', 'advanced', 'elaborated', 'designed', 'drafted', 'established', 'development', 'devised', 'formulated', 'develop', 'industrialized', 'evolved', 'produced', 'created', 'industrialised', 'well-developed', 'developing', 'finalized', 'elaborate', 'conceived', 'sophisticated', 'enacted', 'expanded', 'compiled', 'crafted', 'growth', 'grown', 'built', 'formulation', 'preparation', 'made']"
developing_aj,"['development', 'develop', 'developed', 'preparing', 'elaborating', 'formulating', 'drafting', 'designing', 'devising', 'emerging', 'elaborate']"
diabetic_aj,"['diabetics', 'diabetes']"
digestive_aj,"['digestion', 'gastrointestinal', 'gut', 'gi', 'tract', 'alimentary', 'digest', 'liqueur']"
digital_aj,"['numerical', 'numeric', 'digitized', 'numérique', 'cyber', 'figures', 'digitalized', 'digitised', 'fichero', 'digitally', 'scanned', 'digitization', 'electronic']"
dim_aj,"['imgs', 'img', 'bleak', 'sun', 'dimming', 'lol', 'blacked-out', 'gloomy', 'attenuate', 'attenuation', 'dimmer', 'dark', 'dimension']"
diplomatic_aj,"['diplomacy', 'diplomat', 'diplomatique', 'diplomats', 'foreign']"
direct_aj,"['directly', 'immediate', 'straightforward', 'first-hand', 'straight', 'live', 'face-to-face', 'forthright', 'straight-through', 'immediately', 'jab', 'indirect', 'on-line', 'outright']"
disabled_aj,"['handicapped', 'disability', 'disabilities', 'deactivated', 'disable', 'invalid', 'off', 'invalids', 'handicapés', 'incapacitated', 'maimed', 'pwds', 'crippled', 'de-activated', 'quiesced', 'in-valid']"
disappointed_aj,"['disappointing', 'disillusioned', 'bummed', 'frustrated', 'dashed', 'disappointment', 'disenchanted', 'unhappy']"
disparate_aj,"['nonsense', 'different', 'uneven', 'divergent', 'heterogeneous', 'mixed', 'diverse', 'disjointed', 'various', 'rubbish', 'unequal']"
disposable_aj,"['available', 'single-use']"
disputed_aj,"['contested', 'controversial', 'contentious', 'challenged', 'disputable', 'impugned', 'debatable', 'dispute', 'questioned', 'litigious']"
dissident_aj,"['dissenting', 'renegade', 'splinter', 'breakaway', 'nonconformist', 'separatist', 'opposer', 'dissent', 'defector']"
distant_aj,"['remote', 'far-off', 'faraway', 'far', 'aloof', 'distance', 'elusive', 'outlying', 'far-away', 'far-flung']"
distasteful_aj,"['unpleasant', 'tasteless', 'tacky', 'disagreeable', 'repugnant', 'disgusting', 'unsavoury', 'repulsive', 'off-putting']"
distinct_aj,"['separate', 'different', 'distinctive', 'discrete', 'differentiated', 'unique', 'various', 'distinguished', 'clear', 'net', 'distinguishing', 'separated']"
distinctive_aj,"['distinguishing', 'distinct', 'distinguished', 'separate', 'unique', 'characteristic', 'specific']"
distressing_aj,"['painful', 'worrying', 'disturbing', 'harrowing', 'agonizing', 'sad', 'alarming', 'agonising', 'troubling', 'regrettable', 'stressful', 'depressing', 'worrisome', 'disheartening', 'deplorable', 'disquieting', 'disappointing', 'shocking']"
divisional_aj,"['division', 'divisions', 'subzone', 'criminal', 'district', 'ofﬁcer']"
domestic_aj,"['internal', 'national', 'inland', 'local', 'interior', 'internally', 'household', 'inner', 'family', 'home', 'indoor', 'residential', 'in-house', 'procedure', 'inside', 'intra-family', 'conjugal', 'spousal', 'homeland', 'canadian', 'intra-familial', 'families', 'in-country', 'intra-state', 'nationals', 'domesticated', 'single', 'home-based', 'nationale', 'mainland']"
domesticated_aj,['domestic']
dominant_aj,"['predominant', 'prevailing', 'overriding', 'mainstream', 'prevalent', 'leading', 'main', 'pervasive', 'prominent', 'preponderant', 'overarching', 'paramount', 'domineering']"
double_aj,"['dual', 'twofold', 'twice', 'twin', 'two-fold', 'duplicate', 'doubling', 'redouble', 'doubles', 'two-pronged', 'doubly', '2x', 'doppelganger', 'doubled', 'two-up', 'bend', 'twin-track', 'two-track', 'dual-track', 'duplicating', 'double-decked', 'fold', 'double-', 'doble', 'two-tier', 'duplication', 'two-factor', 'dual-', 'double-cross']"
downright_aj,"['frankly', 'absolutely', 'simply', 'totally', 'completely']"
dramatic_aj,"['spectacular', 'tragic', 'drastic', 'drama', 'radical', 'impressive', 'dramas', 'terrible', 'sharp', 'phenomenal', 'remarkable', 'tremendous', 'dire', 'theatrical', 'enormous', 'disastrous', 'considerable', 'striking', 'significant']"
dreaded_aj,"['fearsome', 'formidable', 'daunting', 'terrible']"
drunk_aj,"['bu', 'drunkard', 'intoxicated', 'drunken', 'shit-faced', 'hrti', 'drinker', 'inebriated', 'boozer', 'pissed', 'hammered', 'drunkenness', 'plastered', 'drank', 'drink', 'juicer', 'rummy', 'alcoholic', 'stuffed', 'drinking', 'wasted']"
due_aj,"['owing', 'attributable', 'because', 'duly', 'proper', 'appropriate', 'payable', 'owed', 'thanks', 'cause', 'maturity', 'properly', 'adequate', 'expiry', 'expiration', 'attributed', 'expected', 'chargeable', 'given', 'suitable', 'appropriately', 'adequately']"
dull_aj,"['boring', 'monotonic', 'monotonous', 'tedious', 'drab', 'uninspiring', 'annoying', 'razor', 'lacklustre', 'dreary', 'mat', 'blunt', 'colourless', 'tiresome']"
dynamic_aj,"['dynamics', 'vibrant', 'dynamism', 'dynamical', 'momentum', 'proactive', 'dynamically', 'dynamique', 'aggressive', 'active', 'energetic', 'vigorous', 'pivot', 'vitality', 'pro-active', 'impetus', 'strong', 'lively', 'assertive']"
eager_aj,"['anxious', 'impatient', 'keen', 'enthusiastic', 'willing', 'desirous', 'greedy', 'avid', 'excited', 'ardent']"
economic_aj,"['economy', 'economical', 'economically', 'financial', 'économique', 'economics', 'cost-effective', 'economies', 'économiques', 'economica', 'económico', 'economische', 'cost-efficient', 'económicos', 'economisch', 'económicas', 'socio-economic', 'wirtschafts-', 'conomique']"
educational_aj,"['education', 'pedagogical', 'teaching', 'educative', 'instructional', 'pedagogic', 'school', 'didactic', 'learning', 'educativa', 'éducatifs', 'academic', 'pédagogique', 'training', 'tutelary', 'instruction', 'educate', 'schooling', 'educating']"
effective_aj,"['efficient', 'effectively', 'effectiveness', 'actual', 'efficiently', 'valid', 'efficacious', 'efficiency', 'successful', 'cash', 'workforce', 'real', 'efficacy', 'effect', 'efﬁcient', 'powerful', 'good', 'active', 'useful', 'ineffective', 'genuine', 'meaningful', 'force', 'cost-effective', 'well-functioning', 'strength', 'eﬀective', 'starting']"
efficient_aj,"['effective', 'efficiency', 'efficiently', 'effectively', 'effectiveness', 'cost-effective', 'well-functioning', 'efficacious', 'rational', 'high-efficiency', 'successful', 'energy-efficient', 'efficacy']"
elderly_aj,"['older', 'seniors', 'elders', 'old', 'aged', 'age', 'ageing', 'senior', 'old-age', 'elder', 'elderlies']"
electoral_aj,"['election', 'elections', 'electors', 'voter', 'voting', 'pre-election', 'voters', 'polling', 'wyborcza', 'elect']"
electric_aj,"['electrical', 'electricity', 'power', 'motor-driven', 'électriques', 'electrique', 'elektra', 'električne']"
electrical_aj,"['electric', 'electricity', 'power', 'električne', 'électriques', 'électrique', 'electricians', 'electronic']"
electronic_aj,"['electronics', 'electronically', 'electron', 'e-mail', 'électronique', 'e-', 'email', 'électroniques', 'elettronica', 'online', 'computerized', 'e-based', 'on-line', 'e-commerce', 'digital', 'electrical']"
elegant_aj,"['stylish', 'sleek', 'elegance', 'classy', 'tasteful', 'handsome', 'glossy', 'graceful', 'fancy', 'overdressed', 'smart', 'well-formed']"
emotional_aj,"['affective', 'emotive', 'psychological', 'sentimental', 'emotions', 'mental', 'unemotional']"
empirical_aj,"['anecdotal', 'experimental', 'evidence-based', 'pilot']"
