Word,Synonyms
familiar,"['intimate', 'mundane', 'recognizable', 'simple', 'usual']"
fascinating,"['alluring', 'appealing', 'captivating', 'charming', 'compelling', 'delightful', 'enchanting', 'engaging', 'engrossing', 'glamorous', 'gripping', 'intriguing', 'riveting']"
favourable,[]
fearsome,"['awe-inspiring', 'awesome', 'formidable', 'frightening', 'frightful', 'horrible', 'imposing', 'impressive', 'intimidating', 'powerful', 'scary', 'shocking', 'terrible', 'terrifying']"
federal,"['civil', 'communal', 'domestic', 'ethnic', 'governmental', 'internal', 'interstate', 'nationwide', 'public', 'social']"
fellow,"['assistant', 'associate', 'companion', 'instructor', 'lecturer', 'professor']"
female,['feminine']
festive,"['cheery', 'chipper', 'convivial', 'gala', 'happy', 'hearty', 'jovial', 'joyful', 'joyous', 'jubilant', 'lighthearted', 'merry', 'peppy', 'upbeat']"
fetal,['during pregnancy']
fierce,"['angry', 'bold', 'brutal', 'cutthroat', 'dangerous', 'ferocious', 'fiery', 'furious', 'intense', 'murderous', 'passionate', 'powerful', 'raging', 'relentless', 'savage', 'stormy', 'strong', 'terrible', 'vehement', 'vicious']"
financial,"['commercial', 'economic', 'fiscal', 'monetary']"
finding,"['conclusion', 'data', 'decision', 'discovery', 'recommendation']"
fine,"['accomplished', 'admirable', 'attractive', 'beautiful', 'cool', 'elegant', 'exceptional', 'expensive', 'exquisite', 'fashionable', 'first-rate', 'great', 'handsome', 'lovely', 'magnificent', 'neat', 'outstanding', 'pleasant', 'rare', 'refined', 'smart', 'solid', 'splendid', 'striking', 'subtle', 'superior', 'well-made']"
finite,"['definite', 'fixed', 'limited', 'restricted']"
firm,"['hard', 'rigid', 'solid', 'stiff', 'sturdy', 'substantial', 'thick', 'tough', 'unyielding']"
fitted,"['adapted', 'equipped', 'matched', 'qualified', 'suited']"
fixed,"['established', 'hooked', 'immovable', 'locked', 'rigid', 'settled', 'tight']"
flat,"['empty', 'horizontal', 'low', 'unbroken']"
fleshy,"['beefy', 'corpulent', 'meaty', 'plump', 'pudgy', 'stout']"
flexible,"['malleable', 'soft']"
flying,"['aerial', 'floating', 'soaring']"
following,"['coming', 'consecutive', 'ensuing', 'subsequent', 'succeeding', 'successive']"
footloose,"['easygoing', 'free and easy', 'go-as-you-please', 'loose', 'unattached', 'uncommitted', 'unengaged']"
foreign,"['alien', 'different', 'external', 'offshore', 'overseas', 'unfamiliar']"
forged,['counterfeit']
forgiving,"['lenient', 'magnanimous', 'merciful']"
formal,"['academic', 'ceremonial', 'explicit', 'legal', 'precise', 'proper', 'solemn', 'strict']"
formative,['developmental']
forthcoming,"['anticipated', 'approaching', 'awaited', 'coming', 'impending', 'upcoming']"
fragmentary,"['scattered', 'sketchy']"
frail,"['decrepit', 'feeble', 'fragile', 'infirm', 'sickly', 'slender', 'slim', 'thin', 'vulnerable']"
frequent,"['commonplace', 'constant', 'continual', 'incessant', 'intermittent', 'numerous', 'periodic', 'persistent', 'recurrent', 'usual']"
frightened,"['afraid', 'anxious', 'fearful', 'panicky', 'spooked', 'startled', 'unnerved']"
full,"['adequate', 'big', 'chock-full', 'complete', 'crowded', 'entire', 'intact', 'packed', 'stocked', 'sufficient']"
functional,"['practical', 'useful', 'utilitarian']"
fundamental,"['central', 'constitutional', 'crucial', 'elemental', 'elementary', 'essential', 'indispensable', 'integral', 'intrinsic', 'major', 'necessary', 'paramount', 'principal', 'radical', 'significant', 'structural', 'theoretical', 'underlying', 'vital']"
gastric,['stomachic']
gay,"['homophile', 'lesbian', 'queer']"
general,"['accustomed', 'broad', 'commonplace', 'familiar', 'generic', 'humdrum', 'natural', 'normal', 'ordinary', 'prevailing', 'public', 'regular', 'routine', 'universal']"
generous,"['acceptable', 'benevolent', 'big', 'charitable', 'considerate', 'fair', 'good', 'helpful', 'honest', 'hospitable', 'lavish', 'reasonable', 'thoughtful', 'tolerant', 'unselfish', 'willing']"
genetic,"['ancestral', 'hereditary', 'historical']"
gentle,"['affable', 'amiable', 'benign', 'compassionate', 'considerate', 'cool', 'genial', 'humane', 'mellow', 'moderate', 'placid', 'pleasant', 'quiet', 'soft', 'tame', 'tender']"
genuine,"['absolute', 'bona fide', 'certain', 'honest', 'legitimate', 'natural', 'palpable', 'positive', 'pure']"
geographical,"['geographic', 'geological']"
giant,"['big', 'colossal', 'enormous', 'gargantuan', 'gigantic', 'huge', 'hulking', 'humongous', 'immense', 'jumbo', 'mammoth', 'monstrous', 'vast']"
given,"['accustomed', 'addicted', 'disposed', 'habituated', 'inclined', 'inured', 'obsessed']"
glassy,"['glazed', 'icy', 'shiny', 'sleek']"
global,"['comprehensive', 'international', 'overall', 'universal']"
golden,"['bright', 'brilliant', 'glorious', 'rich', 'shining']"
governing,"['administrative', 'dominant', 'guiding', 'ruling']"
grand,"['ambitious', 'awe-inspiring', 'dignified', 'glorious', 'grandiose', 'imposing', 'large', 'lofty', 'luxurious', 'magnificent', 'marvelous', 'monumental', 'noble', 'opulent', 'palatial', 'splendid', 'stately', 'sumptuous']"
grateful,"['beholden', 'indebted', 'pleased', 'thankful']"
greek,"['baffling', 'impenetrable', 'inconceivable', 'mystifying', 'opaque', 'puzzling', 'unfathomable', 'unimaginable', 'unintelligible']"
green,"['fresh', 'grassy', 'leafy', 'lush', 'raw', 'tender', 'verdant']"
gross,"['great', 'heavy', 'hulking', 'husky', 'overweight', 'stout', 'thick']"
ground,"['dirt', 'field', 'landscape', 'park', 'sand', 'soil', 'terrain', 'turf']"
growing,"['burgeoning', 'developing', 'expanding', 'flourishing', 'spreading', 'thriving', 'viable']"
guilty,"['convicted', 'culpable', 'liable', 'remorseful', 'responsible', 'sorry', 'wrong']"
handwritten,"['in writing', 'transcribed']"
harmful,"['adverse', 'bad', 'catastrophic', 'damaging', 'destructive', 'detrimental', 'disadvantageous', 'disastrous', 'inimical', 'noxious', 'painful', 'pernicious', 'risky', 'ruinous', 'sinful', 'toxic', 'unhealthy', 'unsafe']"
harmless,"['gentle', 'innocent', 'innocuous', 'inoffensive', 'naive', 'nontoxic', 'painless', 'powerless', 'simple']"
harsh,"['bitter', 'bleak', 'grim', 'hard', 'rigid', 'severe', 'sharp', 'strident']"
healing,"['curative', 'curing', 'invigorating', 'mending']"
helpful,"['accessible', 'advantageous', 'applicable', 'conducive', 'constructive', 'convenient', 'cooperative', 'crucial', 'essential', 'favorable', 'friendly', 'important', 'invaluable', 'practical', 'productive', 'profitable', 'significant', 'suitable', 'supportive', 'sympathetic', 'timely', 'useful', 'valuable']"
historic,"['consequential', 'extraordinary', 'famous', 'important', 'memorable', 'significant']"
historical,"['actual', 'ancient', 'archival', 'classical', 'factual', 'real']"
holy,"['divine', 'hallowed', 'humble', 'pure', 'revered', 'righteous', 'spiritual', 'sublime']"
hon,[]
honest,"['authentic', 'conscientious', 'decent', 'equitable', 'fair', 'forthright', 'genuine', 'honorable', 'impartial', 'proper', 'reliable', 'sincere', 'straightforward', 'true', 'trustworthy', 'virtuous']"
hooded,['cowled']
horrible,"['abhorrent', 'abominable', 'appalling', 'awful', 'cruel', 'disgusting', 'dreadful', 'eerie', 'frightful', 'ghastly', 'grim', 'grisly', 'gruesome', 'heinous', 'hideous', 'horrendous', 'horrid', 'lousy', 'nasty', 'scandalous', 'scary', 'shameful', 'shocking', 'terrible', 'terrifying']"
hostile,"['adverse', 'belligerent', 'bitter', 'contentious', 'contrary', 'hateful', 'inhospitable', 'inimical', 'nasty', 'opposed', 'unfavorable', 'unfriendly', 'unsympathetic']"
huge,"['colossal', 'enormous', 'extensive', 'gargantuan', 'giant', 'gigantic', 'great', 'humongous', 'immense', 'magnificent', 'mammoth', 'massive', 'monstrous', 'monumental', 'towering', 'tremendous', 'vast']"
human,"['animal', 'mortal', 'personal']"
hygienic,"['healthful', 'sterile', 'wholesome']"
ideal,"['excellent', 'fitting', 'optimal', 'quintessential']"
identical,"['exact', 'indistinguishable', 'interchangeable']"
ideological,"['cerebral', 'intellectual', 'psychic', 'psychological', 'spiritual', 'subjective']"
illegal,"['banned', 'criminal', 'illegitimate', 'illicit', 'irregular', 'outlawed', 'prohibited', 'smuggled', 'unauthorized', 'unconstitutional', 'unlawful', 'unlicensed', 'unwarranted', 'wrongful']"
immediate,"['actual', 'prompt', 'urgent']"
immortal,"['endless', 'enduring', 'eternal', 'everlasting', 'indestructible', 'never-ending', 'timeless']"
imperial,"['royal', 'stately']"
important,"['big', 'critical', 'crucial', 'decisive', 'essential', 'extensive', 'far-reaching', 'great', 'imperative', 'influential', 'large', 'meaningful', 'necessary', 'paramount', 'relevant', 'serious', 'significant', 'urgent', 'vital']"
impossible,"['absurd', 'futile', 'hopeless', 'impassable', 'impractical', 'inaccessible', 'inconceivable', 'insurmountable', 'preposterous', 'unattainable', 'unimaginable', 'unreasonable', 'unthinkable', 'unworkable', 'useless']"
impressed,"['affected', 'fascinated']"
impressive,"['dramatic', 'exciting', 'extraordinary', 'important', 'imposing', 'intense', 'massive', 'monumental', 'notable', 'profound', 'remarkable', 'splendid', 'superb', 'thrilling']"
improved,"['enhanced', 'revised', 'upgraded']"
inadequate,"['deficient', 'faulty', 'incompetent', 'incomplete', 'lacking', 'meager', 'poor', 'scarce', 'sketchy', 'skimpy', 'unequal', 'weak']"
inc,"['bind', 'frustrate', 'hamstring']"
incoherent,"['disjointed', 'incomprehensible', 'incongruous', 'irrational', 'jumbled', 'muddled', 'puzzling', 'rambling', 'uneven']"
incompetent,"['amateurish', 'helpless', 'inadequate', 'incapable', 'ineffectual', 'inefficient', 'inept', 'inexperienced', 'unqualified', 'unskilled', 'useless']"
increased,"['expanded', 'heightened']"
increasing,"['developing', 'expanding', 'growing', 'rising']"
independent,"['autonomous', 'nonpartisan', 'self-reliant', 'self-sufficient', 'separate', 'sovereign']"
indian,"['American Indian', 'Amerind', 'Amerindian', 'injun']"
indirect,"['ambiguous', 'ancillary', 'circuitous', 'implied', 'incidental', 'oblique', 'tortuous']"
individual,"['lone', 'original', 'particular', 'personal', 'respective', 'separate', 'single', 'singular', 'sole', 'special', 'specific']"
industrial,"['industrialized', 'mechanical', 'modern', 'technical']"
ineffectual,"['futile', 'impotent', 'inadequate', 'ineffective', 'inefficient', 'insufficient', 'unproductive']"
inevitable,"['imminent', 'impending', 'inescapable', 'inexorable', 'irresistible', 'necessary', 'unavoidable', 'undeniable']"
influential,"['authoritative', 'dominant', 'famous', 'important', 'leading', 'persuasive', 'prominent', 'significant', 'strong']"
informal,"['intimate', 'relaxed', 'spontaneous', 'straightforward', 'unofficial']"
ingenious,"['creative', 'imaginative', 'innovative', 'intelligent', 'inventive', 'resourceful', 'shrewd', 'skillful', 'sly', 'subtle']"
inherent,"['built-in', 'constitutional', 'deep-rooted', 'deep-seated', 'essential', 'fundamental', 'genetic', 'implicit', 'ingrained', 'innate', 'instinctive', 'internal', 'intrinsic', 'latent', 'natural']"
initial,"['basic', 'introductory', 'original']"
inner,"['close', 'constitutional', 'essential', 'familiar', 'focal', 'inherent', 'innermore', 'inside', 'interior', 'internal', 'intestinal', 'intimate', 'intrinsic', 'inward', 'nuclear']"
innocent,"['honest', 'legitimate', 'pure', 'uninvolved', 'virtuous']"
insatiable,"['insistent', 'rapacious', 'ravenous', 'urgent']"
instinctive,"['impulsive', 'ingrained', 'inherent', 'innate', 'intuitive', 'natural', 'spontaneous', 'visceral']"
institutional,"['corporate', 'governmental', 'uninteresting']"
insulating,"['cushion', 'isolate', 'seclude', 'sequester', 'shield', 'wrap']"
intangible,"['ethereal', 'unreal']"
integrated,['unified']
intellectual,"['cerebral', 'creative', 'highbrow', 'mental', 'psychological', 'rational', 'scholarly', 'thoughtful']"
intense,"['acute', 'bitter', 'deep', 'energetic', 'excessive', 'extraordinary', 'extreme', 'fierce', 'great', 'harsh', 'heightened', 'intensified', 'intensive', 'powerful', 'profound', 'protracted', 'sharp', 'strong', 'violent', 'vivid']"
intensive,"['accelerated', 'all-out', 'comprehensive', 'demanding', 'in-depth', 'thorough']"
interim,['provisional']
internal,"['constitutional', 'domestic', 'in-house', 'intramural', 'national', 'private', 'subjective']"
international,"['foreign', 'global', 'universal']"
intragastric,[]
intricate,"['baroque', 'complex', 'convoluted', 'difficult', 'labyrinthine', 'sophisticated', 'tangled', 'tortuous', 'tricky']"
investigative,['analytical']
involved,"['confusing', 'convoluted', 'elaborate', 'muddled', 'sophisticated', 'tangled', 'winding']"
inward,['inbound']
iraqi,[]
irregular,"['capricious', 'erratic', 'intermittent', 'jerky', 'sporadic', 'uneven', 'unreliable']"
isolated,"['confined', 'deserted', 'detached', 'hidden', 'lonely', 'outlying', 'remote', 'secluded', 'segregated', 'unusual']"
jewish,"['Hasidic', 'Hebrew', 'Judaistic', 'Semitic']"
joint,"['collective', 'concerted', 'cooperative']"
judicial,['juridical']
just,['equitable']
keen,"['anxious', 'ardent', 'avid', 'eager', 'fervent', 'fierce', 'impatient', 'intense']"
known,"['accepted', 'acknowledged', 'admitted', 'common', 'established', 'familiar', 'noted', 'notorious', 'obvious', 'recognized', 'well-known']"
labour,[]
lasting,"['abiding', 'continuing', 'deep-rooted', 'durable', 'eternal', 'everlasting', 'indelible', 'lifelong', 'long-term', 'longstanding', 'permanent', 'stable']"
late,"['last-minute', 'slow']"
latin,"['classic', 'humanistic']"
leading,"['best', 'dominant', 'famous', 'main', 'noted', 'outstanding', 'popular', 'preeminent', 'principal', 'prominent', 'top', 'well-known']"
legal,"['constitutional', 'contractual', 'fair', 'juridical', 'lawful', 'legitimate', 'proper', 'statutory', 'valid']"
legislative,"['congressional', 'parliamentary', 'senatorial']"
legitimate,"['appropriate', 'certain', 'consistent', 'correct', 'fair', 'genuine', 'justifiable', 'lawful', 'logical', 'natural', 'normal', 'proper', 'real', 'reasonable', 'reliable', 'rightful', 'sensible', 'statutory', 'true', 'well-founded']"
lesser,"['insignificant', 'minor']"
level,['matched']
liable,"['accountable', 'amenable']"
liberal,"['enlightened', 'flexible', 'humanistic', 'lenient', 'permissive', 'radical', 'reformist', 'tolerant']"
likely,"['acceptable', 'expected', 'fair', 'feasible', 'inclined', 'possible', 'prone', 'reasonable']"
limited,"['defined', 'finite', 'narrow']"
linguistic,['grammatical']
literary,"['classical', 'scholarly']"
little,"['insufficient', 'limited', 'meager', 'scant', 'slight']"
lively,"['animated', 'bright', 'buoyant', 'bustling', 'cheerful', 'enjoyable', 'entertaining', 'festive', 'frisky', 'nimble', 'peppy', 'provocative', 'refreshing', 'spirited', 'stimulating', 'vigorous']"
living,"['breathing', 'contemporary']"
local,"['provincial', 'regional']"
logical,"['cogent', 'coherent', 'compelling', 'consistent', 'convincing', 'intelligent', 'legitimate', 'lucid', 'necessary', 'obvious', 'plausible', 'rational', 'relevant', 'sensible', 'valid', 'wise']"
lonely,"['deserted', 'desolate', 'destitute', 'empty', 'homeless', 'isolated', 'lonesome', 'reclusive', 'solitary']"
long,"['deep', 'great', 'high', 'lengthy', 'protracted', 'tall']"
loose,"['baggy', 'easy', 'lax', 'relaxed', 'sloppy']"
lost,"['absent', 'adrift', 'disoriented', 'hidden', 'invisible', 'misplaced', 'vanished']"
loud,"['big', 'boisterous', 'deafening', 'emphatic', 'heavy', 'intense', 'lusty', 'powerful', 'rambunctious', 'raucous', 'resounding', 'ringing', 'roaring', 'rowdy', 'strident', 'strong', 'thundering', 'vehement', 'vociferous']"
ltd,[]
lucid,"['luminous', 'unambiguous']"
macabre,"['frightening', 'ghastly', 'ghoulish', 'grim', 'grisly', 'gruesome', 'lurid', 'morbid', 'spooky', 'weird']"
mad,"['absurd', 'delirious', 'demented', 'fantastic', 'foolish', 'frantic', 'frenzied', 'kooky', 'nutty', 'psychotic']"
magic,"['fascination', 'illusion', 'wizardry']"
magnetic,"['hypnotic', 'irresistible', 'seductive']"
magnificent,"['brilliant', 'elegant', 'excellent', 'glittering', 'gorgeous', 'grand', 'grandiose', 'imposing', 'impressive', 'lavish', 'lofty', 'noble', 'opulent', 'outstanding', 'palatial', 'splendid', 'stately', 'striking', 'sublime', 'sumptuous', 'superb', 'towering']"
main,"['central', 'essential', 'fundamental', 'leading', 'major', 'particular', 'preeminent', 'primary', 'prime', 'special', 'vital']"
major,"['big', 'considerable', 'dominant', 'extensive', 'large', 'large-scale', 'leading', 'main', 'primary', 'sizable']"
managing,"['administering', 'admonishing', 'advising', 'controlling', 'executing', 'governing', 'guiding', 'handling', 'husbanding', 'inspecting', 'leading', 'operating', 'organizing', 'overseeing', 'piloting', 'regulating', 'steering', 'supervising']"
manual,"['human', 'standard']"
marginal,"['insignificant', 'minimal', 'minor', 'negligible']"
marine,"['aquatic', 'coastal', 'deep-sea', 'maritime', 'naval', 'saltwater', 'seagoing']"
marital,"['matrimonial', 'wedded']"
marked,"['considerable', 'conspicuous', 'decided', 'distinct', 'notable', 'noticeable', 'pronounced', 'remarkable', 'striking']"
mas,"['grandmother', 'mommy', 'parent']"
